CUST_ID,TENURE,BALANCE_FREQUENCY_RANGE,PURCHASES_FREQUENCY_RANGE,ONEOFF_PURCHASES_FREQUENCY_RANGE,PURCHASES_INSTALLMENTS_FREQUENCY_RANGE,CASH_ADVANCE_FREQUENCY_RANGE,PRC_FULL_PAYMENT_RANGE,BALANCE_RANGE,PURCHASES_RANGE,ONEOFF_PURCHASES_RANGE,INSTALLMENTS_PURCHASES_RANGE,CASH_ADVANCE_RANGE,CREDIT_LIMIT_RANGE,PAYMENTS_RANGE,MINIMUM_PAYMENTS_RANGE,PURCHASES_TRX_RANGE,CASH_ADVANCE_TRX_RANGE,cluster
C15561,12,10,0,0,0,7,0,5,0,0,0,3,5,3,3,0,6,1
C15562,12,10,10,9,2,4,5,2,4,4,1,2,5,5,4,6,2,2
C15563,12,8,0,0,0,3,2,3,0,0,0,4,5,5,2,0,1,1
C15564,12,10,0,0,0,3,0,3,0,0,0,1,3,1,1,0,1,3
C15565,12,1,0,0,0,1,0,1,0,0,0,4,4,0,2,0,1,3
C15566,8,9,0,0,0,2,0,1,0,0,0,1,3,2,1,0,1,3
C15567,12,10,0,0,0,3,3,1,0,0,0,2,3,3,1,0,1,3
C15568,12,7,0,0,0,3,2,1,0,0,0,2,3,1,1,0,2,3
C15569,12,10,10,0,9,0,10,1,2,0,2,0,3,2,1,3,0,0
C15570,10,1,0,0,0,1,0,1,0,0,0,1,4,0,2,0,1,3
C15571,12,10,10,10,0,4,1,3,3,3,0,3,3,3,2,6,1,2
C15572,12,10,9,5,5,0,4,1,2,1,1,0,6,3,1,3,0,0
C15573,12,10,10,0,10,0,5,1,3,0,3,0,5,3,1,6,0,0
C15574,12,10,10,10,8,0,0,3,5,4,3,0,6,5,5,6,0,2
C15575,12,10,0,0,0,2,0,5,0,0,0,4,5,4,3,0,1,1
C15576,12,10,0,0,0,6,0,5,0,0,0,1,5,3,3,0,2,1
C15577,12,10,10,0,10,0,0,3,2,0,2,0,3,1,1,3,0,0
C15578,12,10,10,0,10,0,10,1,3,0,3,0,5,3,1,4,0,0
C15579,12,10,8,0,8,2,2,1,1,0,1,2,3,3,1,4,1,0
C15580,12,10,10,1,10,1,0,3,3,2,3,1,5,2,2,7,1,2
C15581,12,6,5,0,5,0,5,1,1,0,1,0,3,1,1,2,0,0
C15582,12,10,4,4,0,2,0,1,3,3,0,1,3,3,1,2,1,3
C15583,12,6,5,0,5,0,10,1,1,0,1,0,4,2,1,2,0,0
C15584,12,10,7,0,6,0,2,1,1,0,1,0,4,1,1,2,0,0
C15585,12,10,10,0,10,0,0,3,1,0,1,0,3,2,3,4,0,0
C15586,12,10,0,0,0,4,0,3,0,0,0,3,3,3,1,0,2,1
C15587,12,10,0,0,0,4,0,3,0,0,0,3,4,2,1,0,2,1
C15588,7,2,0,0,0,2,0,1,0,0,0,1,3,0,2,0,1,3
C15589,12,10,5,3,5,3,0,3,2,2,1,3,3,3,1,3,1,3
C15590,12,10,1,1,0,0,0,1,1,1,0,0,3,1,1,1,0,3
C15591,12,8,10,0,10,0,0,1,1,0,1,0,3,1,1,3,0,0
C15592,12,10,0,0,0,2,0,3,0,0,0,3,4,2,2,0,1,1
C15593,12,10,0,0,0,5,0,4,0,0,0,4,6,5,3,0,3,1
C15594,12,5,4,4,0,0,7,1,1,1,0,0,5,2,1,1,0,3
C15595,12,6,5,0,5,0,5,1,2,0,2,0,3,3,1,1,0,0
C15596,12,5,3,0,2,0,3,1,1,0,1,0,5,1,1,1,0,3
C15597,12,10,9,9,3,0,3,2,4,4,1,0,3,4,1,5,0,2
C15598,12,10,9,1,8,6,0,3,1,1,1,3,4,2,2,3,4,1
C15599,11,10,9,9,1,10,0,4,3,3,1,5,4,5,5,6,5,1
C15600,12,10,10,10,0,0,9,1,3,3,0,0,5,3,1,5,0,2
C15601,12,10,2,2,0,4,0,3,1,1,0,1,5,2,2,2,1,1
C15602,12,10,0,0,0,2,1,2,0,0,0,1,3,3,1,0,1,3
C15603,12,10,10,7,10,2,0,5,4,3,3,2,6,3,3,6,1,2
C15604,12,10,0,0,0,1,0,3,0,0,0,1,3,2,2,0,1,3
C15605,12,9,1,1,0,4,0,3,1,1,0,3,4,4,2,1,2,1
C15606,12,10,10,4,10,1,0,3,5,4,3,1,5,4,2,5,1,2
C15607,12,9,5,5,0,0,2,2,5,5,0,0,5,5,1,3,0,2
C15608,12,10,9,0,9,0,0,1,1,0,1,0,3,1,1,4,0,0
C15609,10,9,9,3,8,1,2,1,3,3,2,2,3,3,1,4,1,2
C15610,11,10,2,2,0,0,0,2,3,3,0,0,3,3,1,3,0,3
C15611,12,10,2,2,0,4,0,1,1,1,0,1,2,2,1,1,2,3
C15612,12,7,5,0,5,0,10,1,1,0,1,0,4,1,1,2,0,0
C15613,12,10,8,5,8,1,0,5,1,1,1,1,5,3,5,3,1,1
C15614,12,10,2,2,0,6,0,3,1,1,0,3,4,1,1,1,3,1
C15615,12,10,10,0,10,1,0,2,2,0,2,2,2,2,2,3,1,0
C15616,12,2,0,0,0,2,0,1,0,0,0,4,5,0,2,0,2,3
C15617,12,4,4,3,1,0,3,1,3,3,1,0,3,3,1,1,0,3
C15618,11,10,8,0,7,0,0,3,1,0,1,0,3,1,2,2,0,0
C15619,6,10,0,0,0,2,0,3,0,0,0,3,3,1,1,0,1,3
C15620,12,5,3,3,0,0,0,1,3,3,0,0,5,4,1,1,0,3
C15621,12,10,4,2,4,5,0,3,1,1,1,3,4,3,2,2,2,1
C15622,12,10,0,0,0,2,0,3,0,0,0,1,3,1,1,0,1,3
C15623,12,10,2,2,0,2,1,1,1,1,0,1,1,1,1,1,1,3
C15624,12,10,7,4,5,0,0,1,3,1,2,0,3,1,1,3,0,0
C15625,12,8,7,7,4,1,0,3,6,6,3,1,5,6,3,7,1,2
C15626,12,5,6,4,3,0,0,1,3,2,1,0,3,3,1,2,0,3
C15627,12,10,9,1,9,0,0,3,3,2,3,0,5,3,1,3,0,2
C15628,12,10,10,10,10,0,9,2,5,4,3,0,4,5,1,6,0,2
C15629,12,10,10,4,8,2,0,3,3,2,3,3,4,2,3,6,1,2
C15630,12,8,0,0,0,2,0,1,0,0,0,2,5,1,1,0,1,3
C15631,12,10,10,3,10,0,0,3,1,1,1,0,4,3,1,4,0,0
C15632,12,10,10,0,10,0,0,3,1,0,1,0,2,2,3,3,0,0
C15633,12,10,0,0,0,4,1,2,0,0,0,2,3,3,1,0,2,3
C15634,12,10,0,0,0,4,0,3,0,0,0,3,3,2,2,0,2,1
C15636,12,10,5,5,0,0,4,1,3,3,0,0,3,3,1,2,0,3
C15637,11,9,0,0,0,4,0,3,0,0,0,3,3,1,5,0,2,1
C15638,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
C15639,9,7,7,0,6,3,0,2,1,0,1,3,3,1,2,2,1,3
C15640,12,10,1,0,1,5,0,3,1,0,1,4,5,1,2,1,5,1
C15641,12,4,4,0,3,0,5,1,1,0,1,0,6,1,1,1,0,3
C15642,12,10,5,0,5,7,0,6,3,0,3,5,6,5,5,2,3,1
C15643,12,10,1,1,0,3,0,5,1,1,0,3,5,3,3,1,1,1
C15644,12,7,10,1,10,1,1,2,3,1,3,2,3,2,1,5,1,0
C15645,12,10,10,10,0,0,1,1,1,1,0,0,5,1,1,3,0,3
C15646,12,10,9,9,3,0,0,2,3,3,1,0,4,3,1,5,0,2
C15647,12,10,1,1,0,3,0,3,1,1,0,4,5,2,2,1,2,1
C15648,12,4,2,2,0,0,0,1,3,3,0,0,5,4,1,1,0,3
C15649,12,10,10,10,10,0,10,3,6,6,4,0,5,6,1,7,0,2
C15650,12,4,10,0,10,0,0,1,1,0,1,0,3,1,1,3,0,0
C15651,11,10,1,1,0,10,0,4,1,1,0,3,4,3,3,1,4,1
C15652,12,10,4,2,3,5,4,1,1,1,1,3,2,3,1,2,1,3
C15653,11,10,0,0,0,8,0,5,0,0,0,5,5,3,3,0,3,1
C15654,12,10,10,2,10,0,10,1,4,1,3,0,5,4,1,6,0,2
C15655,12,10,10,10,0,0,10,1,2,2,0,0,4,2,1,3,0,2
C15656,12,10,0,0,0,3,0,1,0,0,0,1,1,1,1,0,1,3
C15657,12,2,1,1,0,0,0,1,1,1,0,0,3,1,1,1,0,3
C15658,12,10,2,2,0,4,0,4,1,1,0,5,5,2,3,1,3,1
C15659,12,10,1,1,0,0,0,3,1,1,0,0,3,2,1,1,0,3
C15660,12,10,5,0,5,0,1,2,3,0,3,0,3,4,4,2,0,0
C15661,12,4,0,0,0,1,4,3,0,0,0,5,5,6,3,0,1,1
C15662,11,10,0,0,0,2,0,1,0,0,0,1,1,2,2,0,1,3
C15663,12,10,10,9,7,0,8,1,2,2,1,0,3,2,1,4,0,2
C15664,12,9,1,1,0,4,0,3,1,1,0,3,3,3,3,1,2,1
C15666,12,5,0,0,0,3,4,1,0,0,0,4,4,5,1,0,2,1
C15667,11,10,10,5,6,0,2,2,3,3,1,0,5,2,1,5,0,2
C15668,12,10,7,1,6,3,0,3,2,1,1,3,4,2,2,3,1,1
C15669,12,10,10,10,9,1,0,5,3,3,1,1,5,3,3,6,1,2
C15670,12,10,10,8,10,1,0,4,4,3,3,3,5,4,3,5,1,2
C15671,12,10,10,8,10,0,8,1,3,2,3,0,5,3,1,7,0,2
C15672,12,6,5,0,4,0,4,1,1,0,1,0,5,1,1,1,0,3
C15673,12,10,0,0,0,1,0,1,0,0,0,1,2,1,1,0,1,3
C15674,10,10,0,0,0,3,0,3,0,0,0,1,3,4,2,0,1,3
C15675,9,10,0,0,0,5,0,4,0,0,0,3,4,2,2,0,2,1
C15676,12,10,10,10,1,0,1,1,3,3,1,0,3,3,1,3,0,2
C15677,12,10,0,0,0,7,0,3,0,0,0,3,3,2,2,0,3,1
C15678,6,9,9,9,4,2,0,2,3,3,1,1,6,1,1,7,1,2
C15680,12,10,8,5,6,0,5,1,3,3,2,0,3,3,1,4,0,2
C15681,12,10,10,8,10,3,0,3,4,3,3,1,4,3,2,7,1,2
C15682,12,7,0,0,0,1,2,1,0,0,0,1,3,2,1,0,1,3
C15683,12,10,10,0,10,0,0,1,1,0,1,0,2,1,1,3,0,0
C15684,12,10,0,0,0,2,0,3,0,0,0,1,5,3,2,0,1,3
C15685,12,10,2,2,0,0,0,4,3,3,0,0,5,2,2,1,0,3
C15686,12,2,2,0,1,0,0,1,1,0,1,0,3,0,2,1,0,3
C15687,12,10,10,2,10,0,0,3,4,2,3,0,4,3,1,7,0,2
C15688,12,10,0,0,0,1,0,3,0,0,0,1,3,1,2,0,1,3
C15689,12,10,10,10,0,0,10,1,2,2,0,0,5,1,1,3,0,2
C15690,12,10,4,4,0,0,1,1,2,2,0,0,4,2,1,2,0,3
C15691,9,8,7,0,6,0,0,1,1,0,1,0,3,1,1,2,0,0
C15692,12,10,5,5,0,0,1,1,2,2,0,0,5,2,1,2,0,3
C15693,12,0,5,0,5,0,0,0,1,0,1,0,3,2,2,1,0,3
C15694,6,10,0,0,0,7,0,3,0,0,0,3,3,1,1,0,4,1
C15695,12,10,10,4,10,0,0,2,3,3,1,0,3,2,1,5,0,2
C15696,12,6,10,10,0,0,2,1,1,1,0,0,5,2,1,3,0,3
C15697,12,6,4,0,4,0,10,1,1,0,1,0,4,1,1,1,0,0
C15698,12,10,10,0,10,3,0,2,1,0,1,1,2,1,1,3,1,0
C15699,12,10,0,0,0,6,0,3,0,0,0,4,4,1,1,0,4,1
C15700,12,10,10,5,10,0,0,6,5,3,4,0,6,3,4,8,0,2
C15701,12,10,10,7,10,6,3,3,4,3,2,5,5,5,2,7,4,2
C15702,11,10,0,0,0,1,0,1,0,0,0,1,3,1,1,0,1,3
C15703,12,10,10,9,1,0,0,4,4,4,1,0,4,2,2,7,0,2
C15704,12,10,9,9,0,5,2,2,3,3,0,4,3,4,1,5,3,2
C15705,12,10,10,10,10,0,0,2,3,2,1,0,3,2,1,6,0,2
C15706,12,10,5,2,3,1,0,2,3,2,1,1,3,1,1,2,1,3
C15707,11,10,10,0,10,0,8,1,1,0,1,0,3,1,1,3,0,0
C15708,12,10,1,1,0,3,0,3,1,1,0,1,3,1,1,1,1,3
C15709,12,10,0,0,0,3,0,4,0,0,0,3,5,3,3,0,1,1
C15710,12,8,7,0,6,0,8,1,1,0,1,0,5,1,1,2,0,0
C15711,12,9,8,1,7,0,0,1,1,1,1,0,4,1,1,3,0,0
C15712,7,9,9,0,8,0,4,1,1,0,1,0,3,1,1,2,0,0
C15713,12,10,0,0,0,4,0,3,0,0,0,3,3,1,2,0,4,1
C15714,12,10,10,0,10,0,7,1,1,0,1,0,3,1,1,4,0,0
C15715,12,10,7,3,5,0,0,2,2,1,1,0,3,3,1,2,0,0
C15716,12,10,7,2,5,0,0,3,2,1,1,0,3,2,2,2,0,0
C15717,11,10,0,0,0,2,0,3,0,0,0,1,3,1,2,0,1,3
C15718,12,10,0,0,0,3,0,3,0,0,0,1,5,2,1,0,1,3
C15719,12,10,10,3,10,2,0,5,4,3,3,1,5,3,3,7,2,2
C15720,12,10,5,5,4,3,1,2,3,2,1,2,3,3,1,4,1,2
C15721,12,10,4,4,0,0,0,3,2,2,0,0,3,2,2,2,0,3
C15722,10,4,0,0,0,4,0,3,0,0,0,5,5,1,2,0,1,1
C15723,12,10,10,10,10,0,2,3,3,3,1,0,4,4,1,5,0,2
C15724,11,10,0,0,0,9,0,3,0,0,0,4,3,3,1,0,6,1
C15725,12,10,0,0,0,6,0,3,0,0,0,3,3,3,2,0,4,1
C15726,12,10,10,0,10,0,7,1,1,0,1,0,5,1,1,5,0,0
C15727,7,9,9,0,8,0,5,1,1,0,1,0,2,1,1,2,0,0
C15728,12,10,9,1,7,5,0,4,1,1,1,3,4,3,2,2,2,1
C15729,12,10,10,7,10,0,5,1,3,2,3,0,5,3,1,6,0,2
C15730,12,10,5,5,0,0,0,1,1,1,0,0,3,1,1,2,0,3
C15731,12,10,10,10,8,0,1,3,6,6,3,0,5,5,2,8,0,2
C15732,12,10,3,0,2,0,0,2,1,0,1,0,3,1,1,1,0,3
C15733,12,10,10,0,10,0,0,2,2,0,2,0,3,1,1,7,0,0
C15734,12,8,10,0,10,0,7,1,3,0,3,0,3,3,1,3,0,0
C15735,12,10,10,0,10,0,0,3,1,0,1,0,3,2,3,3,0,0
C15736,12,10,7,7,0,4,1,5,3,3,0,5,5,5,3,2,3,1
C15737,12,10,4,1,2,5,0,3,1,1,1,3,5,2,3,1,2,1
C15738,12,10,10,1,10,0,10,1,2,1,2,0,4,2,1,4,0,0
C15739,12,10,10,4,9,0,9,1,2,1,2,0,4,2,1,5,0,0
C15740,12,10,10,1,10,1,0,2,2,1,2,1,3,3,2,4,1,0
C15741,12,10,0,0,0,10,0,5,0,0,0,5,6,3,3,0,5,1
C15742,12,10,10,10,5,0,0,3,3,2,1,0,5,2,2,5,0,2
C15743,12,10,0,0,0,6,0,3,0,0,0,3,4,2,2,0,3,1
C15744,12,10,3,3,0,0,4,1,1,1,0,0,1,3,3,2,0,3
C15745,12,10,10,10,0,0,0,2,2,2,0,0,3,3,1,3,0,2
C15746,12,10,0,0,0,3,0,2,0,0,0,1,2,1,1,0,1,3
C15747,12,10,0,0,0,2,0,3,0,0,0,1,3,2,2,0,1,3
C15748,12,10,0,0,0,2,0,3,0,0,0,1,3,2,3,0,1,3
C15749,12,10,5,0,5,1,1,2,1,0,1,1,3,3,5,2,1,0
C15750,12,4,0,0,0,1,0,1,0,0,0,3,3,4,1,0,1,3
C15751,12,10,1,1,0,0,0,1,1,1,0,0,2,1,1,1,0,3
C15752,12,10,1,1,0,5,2,3,1,1,0,3,3,3,1,1,3,1
C15753,12,10,10,10,10,0,10,1,3,3,2,0,5,3,1,6,0,2
C15754,12,10,2,2,0,3,0,4,1,1,0,3,4,2,3,1,2,1
C15755,12,10,10,10,10,0,0,4,4,3,3,0,5,3,3,7,0,2
C15756,12,10,0,0,0,3,0,3,0,0,0,1,3,2,2,0,1,3
C15757,12,10,0,0,0,1,0,3,0,0,0,1,3,1,2,0,1,3
C15758,12,5,0,0,0,3,2,3,0,0,0,3,5,6,2,0,2,1
C15759,10,10,10,0,9,0,9,1,2,0,2,0,2,1,1,3,0,0
C15760,12,2,0,0,0,1,1,1,0,0,0,1,5,4,1,0,1,3
C15761,12,8,0,0,0,2,2,1,0,0,0,1,2,2,1,0,1,3
C15762,12,10,10,10,0,0,0,2,2,2,0,0,6,1,1,3,0,2
C15763,12,10,0,0,0,3,0,3,0,0,0,4,4,5,3,0,4,1
C15764,10,10,7,7,3,0,0,1,3,3,1,0,4,2,1,4,0,2
C15765,12,5,0,0,0,2,0,1,0,0,0,2,3,1,1,0,1,3
C15766,12,10,0,0,0,4,0,5,0,0,0,3,6,3,4,0,2,1
C15767,12,10,2,2,0,0,0,3,1,1,0,0,3,2,2,1,0,3
C15768,12,10,4,0,4,0,0,1,1,0,1,0,1,2,3,1,0,3
C15769,11,3,2,2,0,0,0,1,3,3,0,0,6,2,1,1,0,3
C15770,12,10,10,10,10,0,10,2,5,4,3,0,5,5,1,8,0,2
C15771,12,1,10,0,10,0,0,1,2,0,2,0,5,2,2,3,0,0
C15773,12,3,2,2,0,0,0,1,1,1,0,0,5,1,1,1,0,3
C15774,11,10,0,0,0,2,0,3,0,0,0,2,3,1,2,0,1,3
C15775,12,10,3,3,0,0,0,2,1,1,0,0,5,2,1,1,0,3
C15776,10,10,5,4,1,0,1,2,3,3,1,0,5,3,1,2,0,2
C15777,12,10,10,0,9,0,0,3,2,0,2,0,3,1,1,3,0,0
C15778,12,3,2,0,2,0,10,1,1,0,1,0,3,2,1,1,0,3
C15779,12,10,2,2,0,6,0,5,1,1,0,5,6,3,3,1,4,1
C15780,12,10,4,4,0,0,0,1,1,1,0,0,1,1,1,1,0,3
C15781,12,10,10,0,10,0,8,1,2,0,2,0,5,1,1,3,0,0
C15782,12,5,1,1,0,0,0,1,1,1,0,0,5,1,1,1,0,3
C15783,10,10,7,0,6,2,0,3,1,0,1,3,3,1,2,3,1,0
C15784,12,10,9,2,7,0,10,1,2,1,2,0,3,2,1,4,0,0
C15785,12,2,0,0,0,2,0,1,0,0,0,2,3,0,2,0,1,3
C15786,12,10,10,0,10,0,0,1,1,0,1,0,2,1,1,3,0,0
C15787,12,10,2,0,2,0,0,2,1,0,1,0,2,1,2,1,0,3
C15789,12,10,3,0,2,0,0,3,1,0,1,0,5,2,2,1,0,3
C15790,12,10,0,0,0,4,0,3,0,0,0,4,3,3,2,0,2,1
C15791,12,6,1,1,0,0,0,1,1,1,0,0,3,1,1,1,0,3
C15792,12,10,8,0,8,2,0,3,1,0,1,2,5,3,2,2,1,0
C15793,8,10,8,0,8,2,0,3,1,0,1,3,3,1,2,2,1,0
C15794,11,10,0,0,0,4,0,4,0,0,0,1,4,3,3,0,2,1
C15795,12,10,6,6,0,0,7,1,3,3,0,0,5,1,1,2,0,2
C15796,12,10,6,1,5,5,1,3,2,1,2,3,3,3,3,2,2,1
C15797,12,6,0,0,0,2,1,1,0,0,0,3,3,3,1,0,1,3
C15798,12,10,1,1,0,2,0,1,1,1,0,1,2,1,1,1,1,3
C15799,12,10,0,0,0,2,3,1,0,0,0,1,3,3,1,0,1,3
C15800,12,10,2,0,2,0,0,1,1,0,1,0,3,1,1,1,0,3
C15801,12,10,1,1,0,1,0,1,1,1,0,1,4,1,1,1,1,3
C15802,12,10,4,4,0,0,0,1,2,2,0,0,3,1,1,1,0,3
C15803,12,10,10,6,10,0,5,1,3,3,2,0,5,3,1,6,0,2
C15804,12,10,0,0,0,3,2,3,0,0,0,5,3,5,2,0,2,1
C15805,12,5,0,0,0,3,1,3,0,0,0,2,4,4,1,0,1,3
C15806,12,3,3,0,3,0,3,1,1,0,1,0,4,1,1,1,0,3
C15807,12,10,10,7,10,9,1,3,4,3,3,4,3,5,2,8,5,2
C15808,6,5,5,0,4,0,10,1,1,0,1,0,3,1,1,1,0,0
C15809,12,10,10,10,0,0,0,2,2,2,0,0,5,3,1,3,0,2
C15810,8,10,8,0,7,0,8,1,2,0,2,0,6,2,1,2,0,0
C15811,10,9,0,0,0,1,0,3,0,0,0,3,3,1,2,0,1,3
C15812,12,10,5,4,5,0,0,2,2,2,1,0,3,2,1,4,0,0
C15813,12,10,5,1,3,3,0,3,1,1,1,2,3,1,1,2,1,3
C15814,12,10,10,0,9,0,7,1,1,0,1,0,3,1,1,3,0,0
C15815,12,10,10,0,10,0,0,4,2,0,2,0,4,4,6,5,0,0
C15816,12,10,2,0,1,0,1,1,1,0,1,0,5,1,1,1,0,3
C15817,12,9,5,0,5,0,2,1,1,0,1,0,4,1,1,2,0,0
C15818,12,10,10,10,0,0,2,1,2,2,0,0,3,3,1,3,0,2
C15819,7,9,2,2,0,8,0,3,2,2,0,3,3,2,1,1,3,1
C15820,12,10,0,0,0,5,1,4,0,0,0,5,5,4,3,0,5,1
C15821,12,10,4,0,4,0,0,1,1,0,1,0,3,1,1,1,0,3
C15822,12,10,10,0,10,0,10,1,1,0,1,0,3,1,1,3,0,0
C15823,11,9,2,2,0,2,0,3,2,2,0,3,4,1,6,1,3,1
C15824,12,10,10,0,10,3,0,5,2,0,2,2,5,3,3,3,1,1
C15825,12,10,6,0,5,5,4,2,3,0,3,3,5,4,1,2,2,1
C15826,9,8,6,0,6,0,0,1,1,0,1,0,3,0,2,1,0,0
C15827,12,10,0,0,0,2,0,3,0,0,0,2,3,1,1,0,2,3
C15828,12,8,7,5,2,0,6,1,3,3,1,0,5,4,1,2,0,2
C15829,12,10,3,0,3,0,0,3,1,0,1,0,3,1,2,1,0,3
C15830,12,9,10,0,10,0,1,1,1,0,1,0,3,2,1,3,0,0
C15831,12,10,10,10,10,0,0,3,5,5,3,0,5,3,2,7,0,2
C15832,12,10,9,7,6,0,1,1,3,3,2,0,5,3,1,5,0,2
C15833,12,10,0,0,0,3,0,3,0,0,0,3,3,1,2,0,1,3
C15834,6,9,5,5,0,0,0,1,2,2,0,0,4,1,1,1,0,3
C15835,12,7,0,0,0,2,2,1,0,0,0,3,3,3,1,0,1,3
C15836,12,10,10,1,10,1,0,4,1,1,1,1,4,2,3,3,1,0
C15837,12,10,10,0,9,0,10,1,1,0,1,0,3,1,1,3,0,0
C15838,12,10,0,0,0,2,2,2,0,0,0,3,4,5,5,0,1,1
C15839,12,9,6,6,0,0,3,1,2,2,0,0,3,1,1,2,0,3
C15840,12,10,0,0,0,1,0,1,0,0,0,1,3,1,1,0,1,3
C15841,12,10,10,10,5,0,6,1,2,2,1,0,4,2,1,4,0,2
C15842,12,10,0,0,0,1,1,3,0,0,0,1,3,4,5,0,1,1
C15843,7,6,9,0,6,0,0,1,1,0,1,0,3,1,1,2,0,0
C15844,12,5,6,1,5,0,1,1,2,1,2,0,2,3,1,3,0,0
C15845,12,10,10,3,10,0,10,1,3,2,3,0,5,3,1,7,0,2
C15846,12,10,0,0,0,3,0,1,0,0,0,1,1,1,1,0,1,3
C15847,12,10,10,0,10,0,10,1,1,0,1,0,5,1,1,4,0,0
C15848,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
C15849,12,10,0,0,0,1,1,1,0,0,0,2,3,3,1,0,1,3
C15850,12,10,5,0,5,1,0,3,1,0,1,2,3,2,3,1,1,3
C15851,12,2,2,0,2,0,5,1,1,0,1,0,3,1,1,1,0,3
C15852,12,10,10,10,10,0,8,1,3,3,2,0,5,3,1,6,0,2
C15853,12,10,10,10,9,1,3,2,3,3,3,3,3,4,1,7,1,2
C15854,12,10,1,1,0,2,0,3,1,1,0,2,3,2,2,1,2,3
C15856,12,6,5,1,5,0,4,1,2,1,2,0,5,3,1,2,0,0
C15857,12,10,10,0,10,0,0,2,1,0,1,0,2,2,2,3,0,0
C15858,12,10,9,0,9,0,10,1,3,0,3,0,4,3,1,2,0,0
C15859,12,10,0,0,0,4,0,2,0,0,0,3,3,3,1,0,2,1
C15860,12,10,5,0,5,0,0,1,2,0,2,0,3,2,1,1,0,0
C15861,12,9,1,1,0,2,0,3,1,1,0,3,5,4,1,1,1,1
C15862,12,10,0,0,0,3,0,3,0,0,0,3,4,2,1,0,1,3
C15863,9,8,0,0,0,4,0,4,0,0,0,5,5,3,3,0,2,1
C15864,12,10,1,1,0,3,0,4,1,1,0,3,5,2,3,1,2,1
C15865,12,10,7,7,0,0,6,1,3,3,0,0,5,2,1,3,0,2
C15866,12,10,10,0,10,0,8,1,2,0,2,0,4,2,1,3,0,0
C15867,12,10,10,0,10,0,5,1,3,0,3,0,5,3,1,5,0,0
C15868,12,6,5,1,5,0,3,1,1,1,1,0,2,1,1,2,0,0
C15869,12,10,5,1,5,1,0,3,1,1,1,2,5,2,2,2,1,3
C15870,12,10,0,0,0,6,0,3,0,0,0,3,3,3,2,0,4,1
C15871,6,7,0,0,0,5,0,3,0,0,0,3,3,1,1,0,1,3
C15872,12,10,10,7,10,0,0,3,4,3,3,0,5,2,2,7,0,2
C15873,12,4,4,0,3,0,0,1,2,0,2,0,3,2,1,2,0,3
C15874,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
C15875,11,10,10,2,9,4,0,5,4,1,4,6,5,5,6,4,4,1
C15876,12,10,0,0,0,1,0,4,0,0,0,2,5,2,2,0,1,1
C15877,12,10,10,2,10,0,1,2,2,1,2,0,4,3,1,4,0,0
C15878,12,9,6,6,1,0,0,2,3,3,1,0,4,1,1,5,0,2
C15879,12,10,1,1,0,4,0,4,1,1,0,3,5,3,3,1,2,1
C15880,11,10,0,0,0,5,1,5,0,0,0,6,6,6,3,0,4,1
C15881,12,10,3,3,0,0,0,3,2,2,0,0,3,2,1,1,0,3
C15882,12,10,5,1,4,0,2,1,3,2,1,0,5,2,1,1,0,0
C15883,12,10,10,0,10,6,2,2,2,0,2,3,3,3,1,4,2,0
C15885,12,10,2,1,1,0,0,3,1,1,1,0,4,2,2,1,0,3
C15886,12,10,1,0,1,5,0,3,1,0,1,3,3,2,1,1,2,1
C15887,11,10,0,0,0,2,0,3,0,0,0,2,3,2,1,1,2,3
C15888,12,10,9,0,9,0,0,3,1,0,1,0,3,1,1,3,0,0
C15889,12,8,6,0,5,0,4,1,2,0,2,0,5,2,1,2,0,0
C15890,12,10,8,5,2,0,3,1,3,2,1,0,5,3,1,2,0,2
C15891,12,10,4,0,4,1,1,2,1,0,1,2,2,3,1,1,1,3
C15892,12,10,10,10,0,0,10,1,3,3,0,0,5,2,1,3,0,2
C15893,12,10,1,0,1,4,0,5,1,0,1,5,6,5,3,1,1,1
C15894,12,10,10,0,10,0,0,3,1,0,1,0,3,2,1,3,0,0
C15895,12,10,0,0,0,3,0,3,0,0,0,2,3,1,1,0,2,3
C15896,12,10,0,0,0,10,0,3,0,0,0,3,3,1,2,0,4,1
C15897,12,10,0,0,1,3,0,6,0,0,1,4,6,3,5,0,1,1
C15898,12,10,8,0,8,0,0,2,1,0,1,0,2,2,1,4,0,0
C15899,12,10,5,0,5,0,0,2,1,0,1,0,3,3,1,2,0,0
C15900,12,10,2,0,1,6,2,3,1,0,1,4,5,5,1,1,3,1
C15901,12,10,0,0,0,2,0,4,0,0,0,1,5,5,6,0,1,1
C15902,12,10,10,7,10,0,4,1,3,3,3,0,4,3,1,6,0,2
C15903,12,10,1,1,0,0,2,1,1,1,0,0,5,1,1,1,0,3
C15904,10,9,9,0,8,0,7,1,4,0,4,0,5,3,1,3,0,0
C15905,12,10,0,0,0,1,0,3,0,0,0,2,3,1,2,0,1,3
C15906,12,10,0,0,0,2,0,3,0,0,0,1,3,2,3,0,1,3
C15907,12,4,10,0,10,0,0,1,1,0,1,0,5,1,1,5,0,0
C15908,12,10,5,3,1,0,0,3,1,1,1,0,4,2,1,1,0,3
